city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state
Vitória,3205309,21,5.79955,2020-03-29,,0,362097,FALSE,11,city,ES
,32,72,1.79165,2020-03-29,,0,4018650,FALSE,25,state,ES
Águas Lindas de Goiás,5200258,1,0.47072,2020-03-29,,0,212440,FALSE,2,city,GO
Anápolis,5201108,4,1.0338,2020-03-29,,0,386923,FALSE,13,city,GO
Aparecida de Goiânia,5201405,2,0.34591,2020-03-29,,0,578179,FALSE,11,city,GO
Catalão,5205109,1,0.91892,2020-03-29,,0,108823,FALSE,8,city,GO
Goianésia,5208608,1,1.42686,2020-03-29,,0,70084,FALSE,2,city,GO
Goiânia,5208707,33,2.17662,2020-03-29,,0,1516113,FALSE,17,city,GO
Hidrolândia,5209705,1,4.60702,2020-03-29,,0,21706,FALSE,3,city,GO
Importados/Indefinidos,,0,,2020-03-29,,0,,FALSE,10,city,GO
Jataí,5211909,2,1.98251,2020-03-29,,0,100882,FALSE,11,city,GO
Luziânia,5212501,1,0.48008,2020-03-29,1,1,208299,FALSE,5,city,GO
Rio Verde,5218805,7,2.97054,2020-03-29,,0,235647,FALSE,17,city,GO
Silvânia,5220603,1,4.83209,2020-03-29,,0,20695,FALSE,5,city,GO
Valparaíso de Goiás,5221858,2,1.18717,2020-03-29,,0,168468,FALSE,6,city,GO
,52,56,0.79791,2020-03-29,0.0179,1,7018354,FALSE,18,state,GO
São Luís,2111300,21,1.90583,2020-03-29,0.0476,1,1101884,FALSE,10,city,MA
,21,21,0.29681,2020-03-29,0.0476,1,7075181,FALSE,10,state,MA
Belo Horizonte,3106200,143,5.69252,2020-03-29,,0,2512070,FALSE,13,city,MG
Betim,3106705,5,1.13807,2020-03-29,,0,439340,FALSE,7,city,MG
Boa Esperança,3107109,1,2.49209,2020-03-29,,0,40127,FALSE,4,city,MG
Bom Despacho,3107406,1,1.97609,2020-03-29,,0,50605,FALSE,7,city,MG
Campo Belo,3111200,1,1.85086,2020-03-29,,0,54029,FALSE,3,city,MG
Campos Altos,3111507,1,6.46789,2020-03-29,,0,15461,FALSE,7,city,MG
Carmo do Cajuru,3114204,1,4.44879,2020-03-29,,0,22478,FALSE,3,city,MG
Contagem,3118601,4,0.60254,2020-03-29,,0,663855,FALSE,7,city,MG
Coronel Fabriciano,3119401,1,0.91029,2020-03-29,,0,109855,FALSE,12,city,MG
Divinópolis,3122306,7,2.93834,2020-03-29,,0,238230,FALSE,20,city,MG
Extrema,3125101,1,2.76052,2020-03-29,,0,36225,FALSE,1,city,MG
Governador Valadares,3127701,2,0.71458,2020-03-29,,0,279885,FALSE,4,city,MG
Guimarânia,3128907,1,12.43936,2020-03-29,,0,8039,FALSE,3,city,MG
Importados/Indefinidos,,3,,2020-03-29,,0,,FALSE,8,city,MG
Ipatinga,3131307,1,0.37964,2020-03-29,,0,263410,FALSE,16,city,MG
Juiz de Fora,3136702,11,1.93365,2020-03-29,,0,568873,FALSE,14,city,MG
Lagoa da Prata,3137205,2,3.83399,2020-03-29,,0,52165,FALSE,7,city,MG
Mariana,3140001,2,3.29359,2020-03-29,,0,60724,FALSE,9,city,MG
Muriaé,3143906,1,0.91943,2020-03-29,,0,108763,FALSE,1,city,MG
Nova Lima,3144805,19,20.0234,2020-03-29,,0,94889,FALSE,12,city,MG
Patrocínio,3148103,1,1.10184,2020-03-29,,0,90757,FALSE,14,city,MG
Poços de Caldas,3151800,2,1.19476,2020-03-29,,0,167397,FALSE,9,city,MG
Sabará,3156700,3,2.20032,2020-03-29,,0,136344,FALSE,3,city,MG
Santa Luzia,3157807,1,0.45634,2020-03-29,,0,219134,FALSE,1,city,MG
São João del Rei,3162500,2,2.2202,2020-03-29,,0,90082,FALSE,4,city,MG
Serra do Salitre,3166808,1,8.63409,2020-03-29,,0,11582,FALSE,1,city,MG
Sete Lagoas,3167202,2,0.83459,2020-03-29,,0,239639,FALSE,12,city,MG
Timóteo,3168705,1,1.11307,2020-03-29,,0,89842,FALSE,7,city,MG
Uberaba,3170107,3,0.89879,2020-03-29,,0,333783,FALSE,9,city,MG
Uberlândia,3170206,7,1.01258,2020-03-29,,0,691305,FALSE,12,city,MG
,31,231,1.09123,2020-03-29,,0,21168791,FALSE,21,state,MG
Batayporã,5002001,2,17.65381,2020-03-29,,0,11329,FALSE,3,city,MS
Campo Grande,5002704,29,3.23667,2020-03-29,,0,895982,FALSE,16,city,MS
Dourados,5003702,2,0.89707,2020-03-29,,0,222949,FALSE,2,city,MS
Ponta Porã,5006606,1,1.08078,2020-03-29,,0,92526,FALSE,9,city,MS
Rio Verde de Mato Grosso,5007406,1,5.06432,2020-03-29,,0,19746,FALSE,3,city,MS
Sidrolândia,5007901,1,1.73415,2020-03-29,,0,57665,FALSE,11,city,MS
,50,36,1.29544,2020-03-29,,0,2778986,FALSE,16,state,MS
Ananindeua,1500800,4,0.75387,2020-03-29,,0,530598,FALSE,5,city,PA
Belém,1501402,12,0.80389,2020-03-29,,0,1492745,FALSE,12,city,PA
Castanhal,1502400,1,0.49803,2020-03-29,,0,200793,FALSE,4,city,PA
Itaituba,1503606,1,0.98768,2020-03-29,,0,101247,FALSE,4,city,PA
Marabá,1504208,1,0.35798,2020-03-29,,0,279349,FALSE,7,city,PA
Parauapebas,1505536,1,0.48014,2020-03-29,,0,208273,FALSE,2,city,PA
,15,20,0.23248,2020-03-29,,0,8602865,FALSE,12,state,PA
Campina Grande,2504009,2,0.48813,2020-03-29,,0,409731,FALSE,3,city,PB
Igaracy,2502607,1,16.34788,2020-03-29,,0,6117,FALSE,7,city,PB
João Pessoa,2507507,10,1.23607,2020-03-29,,0,809015,FALSE,12,city,PB
Sousa,2516201,1,1.44001,2020-03-29,,0,69444,FALSE,3,city,PB
,25,14,0.34842,2020-03-29,,0,4018127,FALSE,18,state,PB
Belo Jardim,2601706,1,1.30823,2020-03-29,,,76439,FALSE,11,city,PE
Camaragibe,2603454,1,0.6336,2020-03-29,,,157828,FALSE,3,city,PE
Caruaru,2604106,1,0.27692,2020-03-29,,,361118,FALSE,7,city,PE
Fernando de Noronha,2605459,1,32.66906,2020-03-29,,,3061,FALSE,3,city,PE
Goiana,2606200,1,1.25379,2020-03-29,,,79758,FALSE,3,city,PE
Importados/Indefinidos,,5,,2020-03-29,0.2,1,,FALSE,13,city,PE
Jaboatão dos Guararapes,2607901,6,0.85434,2020-03-29,,,702298,FALSE,11,city,PE
Olinda,2609600,4,1.01916,2020-03-29,,,392482,FALSE,8,city,PE
Petrolina,2611101,2,0.57283,2020-03-29,,,349145,FALSE,7,city,PE
Recife,2611606,50,3.03817,2020-03-29,0.08,4,1645727,FALSE,15,city,PE
São Lourenço da Mata,2613701,1,0.88316,2020-03-29,,,113230,FALSE,2,city,PE
,26,73,0.76383,2020-03-29,0.0685,5,9557071,FALSE,18,state,PE
Campo Largo,4104204,2,1.51513,2020-03-29,,0,132002,FALSE,13,city,PR
Campo Mourão,4104303,2,2.10839,2020-03-29,,0,94859,FALSE,5,city,PR
Cascavel,4104808,8,2.43565,2020-03-29,,0,328454,FALSE,7,city,PR
Castro,4104907,1,1.39891,2020-03-29,,0,71484,FALSE,1,city,PR
Cianorte,4105508,7,8.47252,2020-03-29,,0,82620,FALSE,16,city,PR
Colombo,4105805,1,0.4103,2020-03-29,,0,243726,FALSE,8,city,PR
Contenda,4106209,1,5.38097,2020-03-29,,0,18584,FALSE,1,city,PR
Curitiba,4106902,73,3.77631,2020-03-29,,0,1933105,FALSE,16,city,PR
Faxinal,4107603,1,5.79677,2020-03-29,,0,17251,FALSE,5,city,PR
Foz do Iguaçu,4108304,10,3.86799,2020-03-29,,0,258532,FALSE,12,city,PR
Guaíra,4108809,2,6.03883,2020-03-29,,0,33119,FALSE,10,city,PR
Guarapuava,4109401,1,0.55095,2020-03-29,,0,181504,FALSE,3,city,PR
Importados/Indefinidos,,5,,2020-03-29,,0,,FALSE,8,city,PR
Iretama,4110805,1,9.83381,2020-03-29,,0,10169,FALSE,3,city,PR
Londrina,4113700,7,1.22865,2020-03-29,,0,569733,FALSE,13,city,PR
Marechal Cândido Rondon,4114609,1,1.88879,2020-03-29,,0,52944,FALSE,1,city,PR
Maringá,4115200,8,1.88828,2020-03-29,0.25,2,423666,FALSE,12,city,PR
Mariópolis,4115309,1,15.12859,2020-03-29,,0,6610,FALSE,2,city,PR
Medianeira,4115804,1,2.1646,2020-03-29,,0,46198,FALSE,1,city,PR
Paranavaí,4118402,2,2.26311,2020-03-29,,0,88374,FALSE,6,city,PR
Pato Branco,4118501,2,2.4131,2020-03-29,,0,82881,FALSE,9,city,PR
Peabiru,4118808,1,7.1449,2020-03-29,,0,13996,FALSE,1,city,PR
Pinhais,4119152,3,2.27003,2020-03-29,,0,132157,FALSE,9,city,PR
Ponta Grossa,4119905,3,0.85291,2020-03-29,,0,351736,FALSE,9,city,PR
Quatiguá,4120705,1,13.42462,2020-03-29,,0,7449,FALSE,2,city,PR
Rio Negro,4122305,1,2.92654,2020-03-29,,0,34170,FALSE,3,city,PR
São José dos Pinhais,4125506,1,0.30927,2020-03-29,,0,323340,FALSE,1,city,PR
Telêmaco Borba,4127106,1,1.26624,2020-03-29,,0,78974,FALSE,6,city,PR
Terra Rica,4127304,1,5.95628,2020-03-29,,0,16789,FALSE,1,city,PR
Umuarama,4128104,2,1.79281,2020-03-29,,0,111557,FALSE,9,city,PR
União da Vitória,4128203,1,1.73862,2020-03-29,,0,57517,FALSE,3,city,PR
,41,152,1.32937,2020-03-29,0.0132,2,11433957,FALSE,16,state,PR
Barra Mansa,3300407,1,0.54226,2020-03-29,,0,184412,FALSE,17,city,RJ
Belford Roxo,3300456,2,0.39146,2020-03-29,,0,510906,FALSE,4,city,RJ
Campos dos Goytacazes,3301009,1,0.19703,2020-03-29,,0,507548,FALSE,6,city,RJ
Duque de Caxias,3301702,5,0.54372,2020-03-29,,0,919596,FALSE,6,city,RJ
Guapimirim,3301850,1,1.65243,2020-03-29,,0,60517,FALSE,11,city,RJ
Importados/Indefinidos,,0,,2020-03-29,,0,,FALSE,9,city,RJ
Itaboraí,3301900,3,1.24692,2020-03-29,,0,240592,FALSE,3,city,RJ
Mangaratiba,3302601,1,2.24881,2020-03-29,,0,44468,FALSE,2,city,RJ
Maricá,3302700,1,0.62032,2020-03-29,,0,161207,FALSE,1,city,RJ
Miguel Pereira,3302908,1,3.91573,2020-03-29,1,1,25538,FALSE,10,city,RJ
Niterói,3303302,39,7.59369,2020-03-29,0.0256,1,513584,FALSE,14,city,RJ
Nova Iguaçu,3303500,3,0.36535,2020-03-29,,0,821128,FALSE,2,city,RJ
Petrópolis,3303906,4,1.30637,2020-03-29,0.25,1,306191,FALSE,9,city,RJ
Resende,3304201,1,0.76138,2020-03-29,,0,131341,FALSE,5,city,RJ
Rio das Ostras,3304524,2,1.32737,2020-03-29,,0,150674,FALSE,1,city,RJ
Rio de Janeiro,3304557,516,7.67983,2020-03-29,0.0252,13,6718903,FALSE,16,city,RJ
São Gonçalo,3304904,6,0.55308,2020-03-29,,0,1084839,FALSE,7,city,RJ
Seropédica,3305554,1,1.21489,2020-03-29,,0,82312,FALSE,1,city,RJ
Valença,3306107,1,1.3068,2020-03-29,,0,76523,FALSE,5,city,RJ
Volta Redonda,3306305,11,4.02913,2020-03-29,0.0909,1,273012,FALSE,6,city,RJ
,33,600,3.47525,2020-03-29,0.0283,17,17264943,FALSE,17,state,RJ
Ji-Paraná,1100122,1,0.77538,2020-03-29,,0,128969,FALSE,9,city,RO
Porto Velho,1100205,5,0.94421,2020-03-29,,0,529544,FALSE,8,city,RO
,11,6,0.3376,2020-03-29,,0,1777225,FALSE,9,state,RO
Boa Vista,1400100,13,3.25641,2020-03-29,,0,399213,FALSE,9,city,RR
Bonfim,1400159,3,24.176,2020-03-29,,0,12409,FALSE,6,city,RR
,14,16,2.64131,2020-03-29,,0,605761,FALSE,9,state,RR
Alvorada,4300604,2,0.951,2020-03-29,,0,210305,FALSE,11,city,RS
Anta Gorda,4300703,2,33.43922,2020-03-29,,0,5981,FALSE,6,city,RS
Bagé,4301602,9,7.42924,2020-03-29,,0,121143,FALSE,11,city,RS
Bento Gonçalves,4302105,2,1.66038,2020-03-29,,0,120454,FALSE,10,city,RS
Cachoeira do Sul,4303004,1,1.21653,2020-03-29,,0,82201,FALSE,3,city,RS
Camaquã,4303509,0,,2020-03-29,,0,66261,FALSE,6,city,RS
Campo Bom,4303905,2,2.99796,2020-03-29,,0,66712,FALSE,17,city,RS
Canguçu,4304507,1,1.78428,2020-03-29,,0,56045,FALSE,2,city,RS
Canoas,4304606,7,2.01953,2020-03-29,,0,346616,FALSE,9,city,RS
Capão da Canoa,4304630,2,3.7701,2020-03-29,,0,53049,FALSE,7,city,RS
Carlos Barbosa,4304804,1,3.35199,2020-03-29,,0,29833,FALSE,9,city,RS
Caxias do Sul,4305108,6,1.17438,2020-03-29,,0,510906,FALSE,15,city,RS
Cerro Grande do Sul,4305173,1,8.1706,2020-03-29,,0,12239,FALSE,5,city,RS
Charqueadas,4305355,1,2.45164,2020-03-29,,0,40789,FALSE,9,city,RS
Cruzeiro do Sul,4306205,1,8.09848,2020-03-29,,0,12348,FALSE,7,city,RS
Dois Irmãos,4306403,1,3.06082,2020-03-29,,0,32671,FALSE,9,city,RS
Dom Pedrito,4306601,1,2.60004,2020-03-29,,0,38461,FALSE,5,city,RS
Eldorado do Sul,4306767,1,2.42219,2020-03-29,,0,41285,FALSE,9,city,RS
Erechim,4307005,3,2.83388,2020-03-29,,0,105862,FALSE,11,city,RS
Estância Velha,4307609,2,3.99824,2020-03-29,,0,50022,FALSE,8,city,RS
Estrela,4307807,1,2.93118,2020-03-29,,0,34116,FALSE,9,city,RS
Farroupilha,4307906,1,1.38253,2020-03-29,,0,72331,FALSE,11,city,RS
Garibaldi,4308607,1,2.85144,2020-03-29,,0,35070,FALSE,6,city,RS
Gravataí,4309209,1,0.35522,2020-03-29,,0,281519,FALSE,5,city,RS
Ivoti,4310801,3,12.34924,2020-03-29,,0,24293,FALSE,10,city,RS
Lajeado,4311403,5,5.95139,2020-03-29,,0,84014,FALSE,9,city,RS
Marau,4311809,1,2.26444,2020-03-29,,0,44161,FALSE,4,city,RS
Nova Palma,4313102,1,15.35627,2020-03-29,,0,6512,FALSE,4,city,RS
Novo Hamburgo,4313409,1,0.40527,2020-03-29,,0,246748,FALSE,1,city,RS
Osório,4313508,1,2.1742,2020-03-29,,0,45994,FALSE,7,city,RS
Paraí,4314001,1,13.05995,2020-03-29,,0,7657,FALSE,6,city,RS
Passo Fundo,4314100,1,0.49194,2020-03-29,,0,203275,FALSE,4,city,RS
Pelotas,4314407,2,0.5841,2020-03-29,,0,342405,FALSE,5,city,RS
Piratini,4314605,1,4.83957,2020-03-29,,0,20663,FALSE,4,city,RS
Porto Alegre,4314902,135,9.09844,2020-03-29,0.0148,2,1483771,FALSE,16,city,RS
Rio Grande,4315602,2,0.94784,2020-03-29,,0,211005,FALSE,7,city,RS
Rolante,4316006,1,4.68406,2020-03-29,,0,21349,FALSE,4,city,RS
Santa Maria,4316907,2,0.70891,2020-03-29,,0,282123,FALSE,8,city,RS
Sant'Ana do Livramento,4317103,4,5.19298,2020-03-29,,0,77027,FALSE,10,city,RS
Santa Rosa,4317202,1,1.36511,2020-03-29,,0,73254,FALSE,3,city,RS
Santiago,4317400,1,2.02327,2020-03-29,,0,49425,FALSE,7,city,RS
Santo Antônio da Patrulha,4317608,1,2.33133,2020-03-29,,0,42894,FALSE,8,city,RS
São Leopoldo,4318705,3,1.2667,2020-03-29,,0,236835,FALSE,9,city,RS
Sapiranga,4319901,1,1.22348,2020-03-29,,0,81734,FALSE,12,city,RS
Serafina Corrêa,4320404,3,17.1409,2020-03-29,,0,17502,FALSE,9,city,RS
Taquara,4321204,1,1.74016,2020-03-29,,0,57466,FALSE,11,city,RS
Torres,4321501,7,18.07291,2020-03-29,,0,38732,FALSE,9,city,RS
Viamão,4323002,1,0.39181,2020-03-29,,0,255224,FALSE,7,city,RS
,43,230,2.02158,2020-03-29,0.0087,2,11377239,FALSE,17,state,RS
Antônio Carlos,4201208,1,11.74674,2020-03-29,,0,8513,FALSE,3,city,SC
Balneário Arroio do Silva,4201950,1,7.65052,2020-03-29,,0,13071,FALSE,5,city,SC
Balneário Camboriú,4202008,9,6.32489,2020-03-29,,0,142295,FALSE,12,city,SC
Blumenau,4202404,12,3.35947,2020-03-29,,0,357199,FALSE,8,city,SC
Braço do Norte,4202800,12,35.87444,2020-03-29,,0,33450,FALSE,15,city,SC
Brusque,4202909,2,1.48453,2020-03-29,,0,134723,FALSE,2,city,SC
Camboriú,4203204,7,8.43485,2020-03-29,,0,82989,FALSE,5,city,SC
Canelinha,4203709,1,8.16993,2020-03-29,,0,12240,FALSE,5,city,SC
Chapecó,4204202,5,2.26894,2020-03-29,,0,220367,FALSE,10,city,SC
Criciúma,4204608,13,6.04129,2020-03-29,,0,215186,FALSE,10,city,SC
Florianópolis,4205407,40,7.98446,2020-03-29,,0,500973,FALSE,18,city,SC
Gaspar,4205902,2,2.87195,2020-03-29,,0,69639,FALSE,7,city,SC
Gravatal,4206207,3,26.08469,2020-03-29,,0,11501,FALSE,9,city,SC
Içara,4207007,1,1.77239,2020-03-29,,0,56421,FALSE,7,city,SC
Imbituba,4207304,5,11.14753,2020-03-29,,0,44853,FALSE,10,city,SC
Importados/Indefinidos,,8,,2020-03-29,,0,,FALSE,5,city,SC
Indaial,4207502,1,1.4404,2020-03-29,,0,69425,FALSE,1,city,SC
Itajaí,4208203,18,8.19911,2020-03-29,,0,219536,FALSE,9,city,SC
Itapema,4208302,1,1.53111,2020-03-29,,0,65312,FALSE,4,city,SC
Jaguaruna,4208807,2,9.98801,2020-03-29,,0,20024,FALSE,9,city,SC
Jaraguá do Sul,4208906,2,1.12551,2020-03-29,,0,177697,FALSE,10,city,SC
Joinville,4209102,9,1.52422,2020-03-29,,0,590466,FALSE,17,city,SC
Lages,4209300,1,0.63474,2020-03-29,,0,157544,FALSE,8,city,SC
Laguna,4209409,1,2.18274,2020-03-29,,0,45814,FALSE,6,city,SC
Navegantes,4211306,3,3.68211,2020-03-29,,0,81475,FALSE,10,city,SC
Papanduva,4212205,2,10.35197,2020-03-29,,0,19320,FALSE,2,city,SC
Pomerode,4213203,1,2.9898,2020-03-29,,0,33447,FALSE,10,city,SC
Porto Belo,4213500,4,18.70208,2020-03-29,,0,21388,FALSE,7,city,SC
Rancho Queimado,4214300,2,69.4927,2020-03-29,,0,2878,FALSE,16,city,SC
São Francisco do Sul,4216206,1,1.89678,2020-03-29,,0,52721,FALSE,2,city,SC
São José,4216602,10,4.05538,2020-03-29,0.1,1,246586,FALSE,11,city,SC
São Lourenço do Oeste,4216909,1,4.15351,2020-03-29,,0,24076,FALSE,3,city,SC
São Ludgero,4217006,1,7.45712,2020-03-29,,0,13410,FALSE,5,city,SC
São Pedro de Alcântara,4217253,1,17.17328,2020-03-29,,0,5823,FALSE,5,city,SC
Siderópolis,4217600,2,14.27857,2020-03-29,,0,14007,FALSE,4,city,SC
Tijucas,4218004,1,2.60369,2020-03-29,,0,38407,FALSE,6,city,SC
Timbé do Sul,4218103,1,18.69858,2020-03-29,,0,5348,FALSE,4,city,SC
Tubarão,4218707,9,8.51579,2020-03-29,,0,105686,FALSE,12,city,SC
Urussanga,4219002,1,4.7019,2020-03-29,,0,21268,FALSE,2,city,SC
,42,197,2.74956,2020-03-29,0.0051,1,7164788,FALSE,18,state,SC
,35,1451,3.15991,2020-03-29,0.0675,98,45919049,FALSE,31,state,SP
Araguaína,1702109,1,0.55411,2020-03-29,,0,180470,FALSE,3,city,TO
Palmas,1721000,9,3.00876,2020-03-29,,0,299127,FALSE,11,city,TO
,17,10,0.63578,2020-03-29,,0,1572866,FALSE,10,state,TO
Rio Branco,1200401,25,6.1377,2020-03-28,,0,407319,FALSE,12,city,AC
,12,25,2.83468,2020-03-28,,0,881935,FALSE,12,state,AC
Maceió,2704302,13,1.27583,2020-03-28,,0,1018948,FALSE,18,city,AL
Porto Real do Colégio,2707503,1,4.98355,2020-03-28,,0,20066,FALSE,4,city,AL
,27,14,0.41949,2020-03-28,,0,3337357,FALSE,18,state,AL
Boca do Acre,1300706,1,2.91477,2020-03-28,,,34308,FALSE,3,city,AM
Manacapuru,1302504,2,2.05387,2020-03-28,,,97377,FALSE,2,city,AM
Manaus,1302603,105,4.81042,2020-03-28,,,2182763,FALSE,12,city,AM
Parintins,1303403,2,1.75019,2020-03-28,0.5,1,114273,FALSE,6,city,AM
Santo Antônio do Içá,1303700,1,4.6292,2020-03-28,,,21602,FALSE,3,city,AM
,13,111,2.67819,2020-03-28,0.009,1,4144597,FALSE,12,state,AM
Macapá,1600303,4,0.79471,2020-03-28,,0,503327,FALSE,9,city,AP
,16,4,0.47296,2020-03-28,,0,845731,FALSE,9,state,AP
Alagoinhas,2900702,1,0.65965,2020-03-28,,0,151596,FALSE,3,city,BA
Barreiras,2903201,1,0.64334,2020-03-28,,0,155439,FALSE,7,city,BA
Brumado,2904605,1,1.48821,2020-03-28,,0,67195,FALSE,6,city,BA
Camaçari,2905701,1,0.3343,2020-03-28,,0,299132,FALSE,9,city,BA
Canarana,2906204,1,3.82029,2020-03-28,,0,26176,FALSE,4,city,BA
Conceição do Jacuípe,2908507,1,3.01632,2020-03-28,,0,33153,FALSE,7,city,BA
Conde,2908606,1,3.87042,2020-03-28,,0,25837,FALSE,5,city,BA
Feira de Santana,2910800,9,1.46372,2020-03-28,,0,614872,FALSE,21,city,BA
Ilhéus,2913606,2,1.23208,2020-03-28,,0,162327,FALSE,4,city,BA
Importados/Indefinidos,,0,,2020-03-28,,0,,FALSE,5,city,BA
Ipiaú,2913903,0,,2020-03-28,,0,45873,FALSE,2,city,BA
Itabuna,2914802,2,0.93799,2020-03-28,,0,213223,FALSE,10,city,BA
Itagibá,2915205,1,6.85918,2020-03-28,,0,14579,FALSE,1,city,BA
Jequié,2918001,1,0.64117,2020-03-28,,0,155966,FALSE,6,city,BA
Juazeiro,2918407,2,0.92291,2020-03-28,,0,216707,FALSE,6,city,BA
Lauro de Freitas,2919207,7,3.52751,2020-03-28,,0,198440,FALSE,10,city,BA
Porto Seguro,2925303,10,6.72558,2020-03-28,,0,148686,FALSE,13,city,BA
Prado,2925501,3,10.64812,2020-03-28,,0,28174,FALSE,12,city,BA
Salvador,2927408,81,2.81999,2020-03-28,,0,2872347,FALSE,15,city,BA
São Domingos,2928950,1,11.03996,2020-03-28,,0,9058,FALSE,4,city,BA
Teixeira de Freitas,2931350,1,0.6231,2020-03-28,,0,160487,FALSE,5,city,BA
,29,127,0.85389,2020-03-28,,0,14873064,FALSE,21,state,BA
Aquiraz,2301000,7,8.72046,2020-03-28,,,80271,FALSE,12,city,CE
Caucaia,2303709,1,0.2767,2020-03-28,,,361400,FALSE,1,city,CE
Fortaleza,2304400,304,11.38857,2020-03-28,0.0132,4,2669342,FALSE,12,city,CE
Fortim,2304459,1,6.06796,2020-03-28,,,16480,FALSE,9,city,CE
Importados/Indefinidos,,0,,2020-03-28,,,,FALSE,10,city,CE
Juazeiro do Norte,2307304,1,0.36469,2020-03-28,,,274207,FALSE,9,city,CE
Maranguape,2307700,1,0.77533,2020-03-28,,,128978,FALSE,2,city,CE
Mauriti,2308104,1,2.08498,2020-03-28,,,47962,FALSE,5,city,CE
Quixadá,2311306,2,2.27977,2020-03-28,,,87728,FALSE,1,city,CE
Sobral,2312908,4,1.91447,2020-03-28,,,208935,FALSE,10,city,CE
,23,322,3.52603,2020-03-28,0.0124,4,9132078,FALSE,13,state,CE
Brasília,5300108,260,8.62278,2020-03-28,,0,3015268,FALSE,21,city,DF
,53,260,8.62278,2020-03-28,,0,3015268,FALSE,21,state,DF
Cachoeiro de Itapemirim,3201209,1,0.47853,2020-03-28,,0,208972,FALSE,9,city,ES
Cariacica,3201308,1,0.26227,2020-03-28,,0,381285,FALSE,9,city,ES
Castelo,3201407,1,2.66425,2020-03-28,,0,37534,FALSE,3,city,ES
Guarapari,3202405,1,0.8009,2020-03-28,,0,124859,FALSE,1,city,ES
Importados/Indefinidos,,1,,2020-03-28,,0,,FALSE,5,city,ES
Itapemirim,3202801,1,2.91138,2020-03-28,,0,34348,FALSE,1,city,ES
Linhares,3203205,4,2.30474,2020-03-28,,0,173555,FALSE,10,city,ES
Santa Teresa,3204609,1,4.23908,2020-03-28,,0,23590,FALSE,6,city,ES
São Roque do Canaã,3204955,1,8.05477,2020-03-28,,0,12415,FALSE,2,city,ES
Serra,3205002,5,0.96616,2020-03-28,,0,517510,FALSE,6,city,ES
Vila Velha,3205200,24,4.85989,2020-03-28,,0,493838,FALSE,10,city,ES
Vitória,3205309,20,5.52338,2020-03-28,,0,362097,FALSE,10,city,ES
,32,61,1.51792,2020-03-28,,0,4018650,FALSE,24,state,ES
Águas Lindas de Goiás,5200258,1,0.47072,2020-03-28,,0,212440,FALSE,1,city,GO
Anápolis,5201108,4,1.0338,2020-03-28,,0,386923,FALSE,12,city,GO
Aparecida de Goiânia,5201405,2,0.34591,2020-03-28,,0,578179,FALSE,10,city,GO
Catalão,5205109,1,0.91892,2020-03-28,,0,108823,FALSE,7,city,GO
Goianésia,5208608,1,1.42686,2020-03-28,,0,70084,FALSE,1,city,GO
Goiânia,5208707,33,2.17662,2020-03-28,,0,1516113,FALSE,16,city,GO
Hidrolândia,5209705,1,4.60702,2020-03-28,,0,21706,FALSE,2,city,GO
Importados/Indefinidos,,0,,2020-03-28,,0,,FALSE,9,city,GO
Jataí,5211909,2,1.98251,2020-03-28,,0,100882,FALSE,10,city,GO
Luziânia,5212501,1,0.48008,2020-03-28,1,1,208299,FALSE,4,city,GO
Rio Verde,5218805,7,2.97054,2020-03-28,,0,235647,FALSE,16,city,GO
Silvânia,5220603,1,4.83209,2020-03-28,,0,20695,FALSE,4,city,GO
Valparaíso de Goiás,5221858,2,1.18717,2020-03-28,,0,168468,FALSE,5,city,GO
,52,56,0.79791,2020-03-28,0.0179,1,7018354,FALSE,17,state,GO
São Luís,2111300,15,1.3613,2020-03-28,,0,1101884,FALSE,9,city,MA
,21,15,0.21201,2020-03-28,,0,7075181,FALSE,9,state,MA
Belo Horizonte,3106200,129,5.13521,2020-03-28,,0,2512070,FALSE,12,city,MG
Betim,3106705,4,0.91046,2020-03-28,,0,439340,FALSE,6,city,MG
Boa Esperança,3107109,1,2.49209,2020-03-28,,0,40127,FALSE,3,city,MG
Bom Despacho,3107406,1,1.97609,2020-03-28,,0,50605,FALSE,6,city,MG
Campo Belo,3111200,1,1.85086,2020-03-28,,0,54029,FALSE,2,city,MG
Campos Altos,3111507,1,6.46789,2020-03-28,,0,15461,FALSE,6,city,MG
Carmo do Cajuru,3114204,1,4.44879,2020-03-28,,0,22478,FALSE,2,city,MG
Contagem,3118601,4,0.60254,2020-03-28,,0,663855,FALSE,6,city,MG
Coronel Fabriciano,3119401,1,0.91029,2020-03-28,,0,109855,FALSE,11,city,MG
Divinópolis,3122306,5,2.09881,2020-03-28,,0,238230,FALSE,19,city,MG
Governador Valadares,3127701,1,0.35729,2020-03-28,,0,279885,FALSE,3,city,MG
Guimarânia,3128907,1,12.43936,2020-03-28,,0,8039,FALSE,2,city,MG
Importados/Indefinidos,,3,,2020-03-28,,0,,FALSE,7,city,MG
Ipatinga,3131307,1,0.37964,2020-03-28,,0,263410,FALSE,15,city,MG
Juiz de Fora,3136702,11,1.93365,2020-03-28,,0,568873,FALSE,13,city,MG
Lagoa da Prata,3137205,2,3.83399,2020-03-28,,0,52165,FALSE,6,city,MG
Mariana,3140001,2,3.29359,2020-03-28,,0,60724,FALSE,8,city,MG
